customer_id,age,has_partner,dependents,tenure_months,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,days_since_last_login,login_frequency,usage_drop_rate,support_tickets,satisfaction_score,churn
CUST_005627,38,No,No,5,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,99.74,493.62,25,20,1.2,7,2.0,1
CUST_005628,65,Yes,Yes,22,Two year,Bank transfer,No,DSL,No,No,Yes,43.43,913.25,25,12,-14.2,6,3.0,0
CUST_005629,46,Yes,No,5,Month-to-month,Credit card,Yes,DSL,No,No,Yes,46.31,241.86,24,8,11.4,5,5.0,0
CUST_005630,22,No,No,17,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,71.06,1221.89,6,22,-7.6,7,2.0,0
CUST_005631,66,No,No,12,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,No,92.7,1160.25,12,16,16.5,0,3.0,1
CUST_005632,27,No,No,6,Month-to-month,Bank transfer,Yes,DSL,No,Yes,No,36.03,221.82,6,16,3.0,1,,0
CUST_005633,45,No,No,8,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,66.2,529.42,1,19,-15.1,4,5.0,0
CUST_005634,38,No,No,13,One year,Electronic check,Yes,Fiber optic,No,No,Yes,53.43,679.7,6,18,14.6,0,4.0,0
CUST_005635,67,No,No,10,Month-to-month,Credit card,No,DSL,No,No,Yes,102.0,1028.97,31,12,44.9,2,3.0,1
CUST_005636,24,Yes,Yes,11,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,70.97,778.24,9,13,-6.3,0,2.0,0
CUST_005637,20,No,No,31,Two year,Bank transfer,Yes,DSL,No,No,Yes,58.14,1713.62,15,17,-19.5,2,2.0,0
CUST_005638,62,Yes,No,4,Month-to-month,Mailed check,No,Fiber optic,No,No,Yes,50.46,204.6,21,13,47.0,0,1.0,1
CUST_005639,64,Yes,No,23,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,142.15,1353.14,1,14,4.5,0,4.0,0
CUST_005640,37,Yes,Yes,27,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,66.26,1859.56,6,14,54.4,0,2.0,1
CUST_005641,36,No,No,38,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,48.46,1880.38,48,18,-12.0,8,4.0,0
CUST_005642,52,Yes,No,45,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,55.91,2505.34,1,12,-9.9,3,4.0,0
CUST_005643,21,Yes,Yes,4,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,100.92,400.24,54,21,-12.5,3,4.0,0
CUST_005644,22,No,No,3,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,86.44,257.78,19,18,6.2,2,4.0,1
CUST_005645,18,No,No,22,One year,Electronic check,No,Fiber optic,Yes,Yes,Yes,43.56,993.3,2,17,-15.3,0,1.0,0
CUST_005646,21,No,No,33,Two year,Electronic check,No,Fiber optic,No,Yes,No,94.8,3134.47,10,18,-10.9,1,5.0,0
CUST_005647,29,Yes,No,7,Month-to-month,Electronic check,Yes,DSL,No,No,Yes,56.3,377.31,34,10,3.5,0,3.0,0
CUST_005648,44,Yes,No,17,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,108.62,1840.52,19,18,-7.8,3,3.0,0
CUST_005649,73,No,No,35,Two year,Bank transfer,Yes,DSL,No,No,No,45.51,1641.47,19,25,-15.8,3,3.0,0
CUST_005650,59,Yes,No,35,One year,Mailed check,No,No,No internet service,No internet service,No internet service,109.5,3736.14,17,20,-17.2,4,3.0,0
CUST_005651,40,No,No,25,Two year,Bank transfer,Yes,DSL,No,Yes,No,31.77,811.35,1,12,-13.6,0,3.0,0
CUST_005652,42,Yes,Yes,1,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,Yes,58.8,57.26,12,25,-8.3,0,1.0,0
CUST_005653,38,No,No,1,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,24.26,24.65,5,21,-38.9,0,4.0,0
CUST_005654,69,Yes,Yes,11,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,28.58,314.77,3,16,-21.3,0,5.0,0
CUST_005655,41,Yes,Yes,1,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,53.27,53.16,6,14,-2.3,6,4.0,1
CUST_005656,42,No,No,56,Two year,Electronic check,No,Fiber optic,No,Yes,No,42.2,2407.69,19,13,5.4,1,4.0,0
CUST_005657,62,Yes,No,1,Two year,Credit card,Yes,Fiber optic,No,Yes,Yes,55.89,55.78,2,13,13.2,2,2.0,0
CUST_005658,72,Yes,Yes,1,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,No,97.93,99.75,5,19,23.8,4,4.0,1
CUST_005659,63,No,No,4,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,76.89,321.22,6,22,-33.0,6,2.0,1
CUST_005660,49,Yes,No,23,Month-to-month,Credit card,No,Fiber optic,Yes,No,No,74.6,1681.17,2,16,0.1,0,5.0,0
CUST_005661,72,Yes,Yes,18,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,22.33,382.94,2,16,12.0,1,1.0,0
CUST_005662,49,Yes,Yes,25,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,89.64,2249.54,3,17,-25.5,0,2.0,0
CUST_005663,22,Yes,Yes,53,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,56.44,2925.82,12,21,-23.2,0,1.0,0
CUST_005664,53,Yes,Yes,14,Two year,Mailed check,No,DSL,Yes,Yes,No,46.74,656.19,7,17,10.5,1,4.0,0
CUST_005665,63,No,No,1,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,75.7,76.63,78,18,-11.9,1,4.0,0
CUST_005666,59,No,No,34,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,50.89,1742.82,3,17,42.8,0,3.0,0
CUST_005667,66,Yes,Yes,40,Two year,Mailed check,No,Fiber optic,No,Yes,Yes,44.5,1805.33,1,15,12.0,0,1.0,0
CUST_005668,59,Yes,Yes,1,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,33.5,33.12,41,15,44.7,3,2.0,1
CUST_005669,56,No,No,6,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,Yes,88.05,529.23,14,14,-2.5,0,4.0,0
CUST_005670,33,No,No,35,Two year,Electronic check,No,Fiber optic,No,Yes,No,24.28,847.25,3,24,-7.9,2,3.0,0
CUST_005671,50,Yes,No,11,Month-to-month,Credit card,Yes,DSL,Yes,No,Yes,41.34,442.73,20,21,-14.9,0,4.0,0
CUST_005672,66,No,No,15,Two year,Credit card,Yes,DSL,No,Yes,Yes,55.3,828.5,7,13,-6.6,0,3.0,0
CUST_005673,38,No,No,41,Two year,Electronic check,Yes,DSL,Yes,No,Yes,68.53,2913.34,16,16,-13.6,0,4.0,0
CUST_005674,26,Yes,No,2,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,No,123.59,242.86,6,17,7.9,0,4.0,0
CUST_005675,23,Yes,No,27,Two year,Electronic check,No,Fiber optic,No,No,Yes,44.95,1230.21,13,24,-29.4,1,3.0,0
CUST_005676,68,Yes,No,5,Month-to-month,Electronic check,Yes,DSL,No,No,Yes,86.21,414.37,15,19,-14.5,4,5.0,0
CUST_005677,62,No,No,1,One year,Bank transfer,No,Fiber optic,Yes,No,No,56.87,54.27,1,22,-37.4,4,1.0,0
CUST_005678,52,No,No,26,One year,Bank transfer,No,Fiber optic,No,Yes,No,89.84,2448.6,3,14,34.5,1,4.0,0
CUST_005679,56,No,No,3,Two year,Electronic check,Yes,DSL,No,Yes,Yes,69.37,203.88,11,12,16.4,2,4.0,0
CUST_005680,39,Yes,Yes,32,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,113.92,3763.97,1,10,-59.1,1,5.0,0
CUST_005681,58,No,No,5,Month-to-month,Credit card,No,Fiber optic,No,No,No,48.36,251.67,4,15,-28.6,0,3.0,0
CUST_005682,71,No,No,1,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,27.07,26.73,26,11,-30.2,2,4.0,1
CUST_005683,22,No,No,2,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,60.01,114.14,18,13,32.4,0,3.0,1
CUST_005684,59,Yes,No,44,Two year,Electronic check,Yes,DSL,No,Yes,Yes,56.71,2451.4,19,19,-22.4,4,4.0,0
CUST_005685,40,No,No,11,One year,Bank transfer,Yes,DSL,Yes,No,No,89.15,1016.07,1,17,-21.0,0,3.0,0
CUST_005686,34,Yes,No,8,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,53.65,445.05,8,12,-5.9,1,3.0,0
CUST_005687,29,No,No,16,Two year,Bank transfer,No,Fiber optic,Yes,No,Yes,60.41,1007.02,23,18,9.6,4,4.0,0
CUST_005688,40,No,No,24,Month-to-month,Electronic check,No,DSL,No,No,No,44.23,1094.76,4,11,3.9,0,3.0,0
CUST_005689,33,Yes,Yes,1,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,79.86,77.23,32,15,17.9,0,4.0,0
CUST_005690,20,No,No,54,Two year,Mailed check,No,Fiber optic,Yes,No,Yes,65.39,3521.07,1,22,-51.3,1,3.0,0
CUST_005691,47,Yes,No,72,Two year,Credit card,No,No,No internet service,No internet service,No internet service,69.21,4950.77,18,11,-11.9,0,2.0,0
CUST_005692,74,No,No,12,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,63.9,766.8,1,17,-19.0,0,2.0,0
CUST_005693,39,Yes,No,12,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,111.43,1349.18,6,13,31.5,0,2.0,0
CUST_005694,26,No,No,50,Two year,Credit card,No,Fiber optic,Yes,Yes,Yes,64.56,3187.35,62,23,14.0,0,4.0,0
CUST_005695,46,No,No,13,Month-to-month,Bank transfer,No,Fiber optic,No,No,Yes,71.86,951.04,11,19,-16.3,0,5.0,0
CUST_005696,64,Yes,No,46,One year,Credit card,Yes,DSL,Yes,No,No,50.12,2197.71,23,18,-12.9,0,5.0,0
CUST_005697,54,No,No,1,Month-to-month,Electronic check,Yes,DSL,No,No,No,66.95,68.47,6,21,-20.0,0,5.0,0
CUST_005698,40,Yes,No,16,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,42.0,674.26,31,13,-31.9,1,1.0,1
CUST_005699,30,Yes,Yes,72,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,33.81,2350.32,6,23,21.3,1,3.0,0
CUST_005700,49,No,No,6,Month-to-month,Mailed check,No,DSL,Yes,No,Yes,36.09,218.4,5,23,5.1,2,1.0,0
CUST_005701,63,No,No,7,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,71.18,476.55,21,23,30.8,2,2.0,1
CUST_005702,69,No,No,23,One year,Mailed check,No,Fiber optic,Yes,No,No,51.49,1202.33,15,17,5.1,0,1.0,0
CUST_005703,64,No,No,62,Two year,Credit card,No,DSL,Yes,No,Yes,18.5,1154.26,37,13,-19.4,4,4.0,0
CUST_005704,65,No,No,5,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No,91.72,480.97,6,15,6.2,6,2.0,1
CUST_005705,40,No,No,61,Month-to-month,Credit card,No,DSL,No,No,Yes,55.59,3276.85,57,13,-33.1,0,3.0,0
CUST_005706,62,No,No,26,Two year,Electronic check,No,Fiber optic,No,No,No,119.2,3220.74,3,18,-1.4,0,5.0,0
CUST_005707,34,No,No,72,One year,Mailed check,Yes,Fiber optic,Yes,No,No,75.0,5360.42,11,16,1.9,2,3.0,0
CUST_005708,72,Yes,No,32,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,77.75,2389.59,6,13,-27.0,5,3.0,0
CUST_005709,57,Yes,Yes,26,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,55.21,1473.73,2,17,-9.8,1,4.0,0
CUST_005710,38,No,No,40,Two year,Credit card,Yes,DSL,No,No,No,38.97,1633.07,2,18,-14.0,0,3.0,0
CUST_005711,19,No,No,4,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,47.63,195.78,5,14,1.4,0,5.0,0
CUST_005712,54,No,No,70,Two year,Electronic check,Yes,DSL,Yes,No,No,106.34,7539.36,5,18,28.2,2,3.0,0
CUST_005713,23,Yes,Yes,4,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,84.8,324.97,5,19,-15.8,0,1.0,0
CUST_005714,61,No,No,1,Month-to-month,Electronic check,Yes,DSL,No,Yes,Yes,75.03,74.41,23,24,-19.5,0,3.0,0
CUST_005715,35,Yes,No,28,Month-to-month,Credit card,Yes,DSL,No,Yes,No,72.94,1952.59,7,13,-19.7,1,3.0,0
CUST_005716,47,No,No,4,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,108.74,429.37,6,26,-17.2,0,5.0,0
CUST_005717,39,Yes,No,34,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,73.4,2498.73,16,16,21.2,0,5.0,0
CUST_005718,71,Yes,Yes,38,Month-to-month,Electronic check,Yes,DSL,No,No,No,71.53,2768.81,7,19,-7.4,9,,1
CUST_005719,50,No,No,6,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,Yes,91.54,537.4,20,14,-0.5,1,3.0,1
CUST_005720,47,No,No,2,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,57.81,120.52,17,16,-2.9,6,1.0,1
CUST_005721,34,Yes,Yes,16,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,Yes,55.46,887.21,9,17,23.1,4,4.0,1
CUST_005722,60,Yes,No,53,One year,Mailed check,No,DSL,Yes,Yes,Yes,97.41,5146.43,40,16,-41.2,0,4.0,0
CUST_005723,49,Yes,Yes,45,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,76.48,3311.6,29,20,-31.0,1,5.0,0
CUST_005724,59,Yes,No,2,One year,Mailed check,No,DSL,Yes,No,No,56.85,115.01,2,19,-2.8,2,4.0,0
CUST_005725,68,Yes,No,72,Month-to-month,Credit card,No,Fiber optic,No,Yes,No,48.28,3428.64,8,22,14.3,0,2.0,0
CUST_005726,31,No,No,7,One year,Bank transfer,Yes,DSL,No,No,Yes,41.81,305.38,1,19,30.6,3,3.0,0
CUST_005727,27,No,No,10,Month-to-month,Credit card,Yes,DSL,No,No,No,29.11,302.29,12,19,-10.8,0,3.0,0
CUST_005728,64,Yes,No,3,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,83.58,248.61,3,12,-12.3,2,2.0,1
CUST_005729,68,No,No,11,Month-to-month,Electronic check,Yes,DSL,No,Yes,Yes,77.12,873.83,1,16,-5.9,0,3.0,0
CUST_005730,53,Yes,Yes,24,Two year,Bank transfer,Yes,Fiber optic,No,No,No,64.58,1553.18,10,13,4.9,0,4.0,0
CUST_005731,51,Yes,Yes,16,One year,Credit card,No,DSL,No,No,No,92.4,1475.79,2,14,-21.3,0,3.0,0
CUST_005732,26,Yes,Yes,42,One year,Electronic check,Yes,DSL,No,No,Yes,51.44,2204.78,37,19,13.5,3,4.0,0
CUST_005733,59,No,No,24,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,74.87,1851.03,22,16,-25.0,0,3.0,0
CUST_005734,45,Yes,Yes,7,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,Yes,48.94,347.22,25,19,62.8,1,3.0,1
CUST_005735,28,Yes,No,19,One year,Mailed check,No,No,No internet service,No internet service,No internet service,34.72,682.72,10,12,-13.9,1,1.0,0
CUST_005736,31,Yes,Yes,1,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,53.32,51.6,18,25,33.1,10,5.0,1
CUST_005737,56,Yes,No,20,One year,Bank transfer,Yes,Fiber optic,No,Yes,Yes,68.34,1351.26,25,25,1.1,0,5.0,0
CUST_005738,72,Yes,No,11,One year,Mailed check,Yes,Fiber optic,Yes,No,No,90.47,980.79,4,14,1.6,2,2.0,0
CUST_005739,64,No,No,2,Month-to-month,Bank transfer,No,DSL,No,No,No,32.22,66.36,1,21,-18.1,1,5.0,0
CUST_005740,71,No,No,8,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,22.35,,6,14,22.8,1,4.0,0
CUST_005741,36,No,No,54,Two year,Credit card,Yes,Fiber optic,Yes,No,No,64.67,3392.8,4,17,-35.8,0,3.0,0
CUST_005742,71,Yes,No,21,One year,Electronic check,Yes,Fiber optic,No,Yes,Yes,45.16,988.96,25,9,-4.4,1,3.0,0
CUST_005743,32,Yes,Yes,56,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,85.02,4665.07,3,11,12.3,5,3.0,0
CUST_005744,45,Yes,No,12,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,78.97,985.44,6,11,27.4,1,2.0,0
CUST_005745,41,Yes,No,72,One year,Credit card,No,No,No internet service,No internet service,No internet service,72.71,5330.76,26,11,0.4,0,3.0,0
CUST_005746,25,No,No,10,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,72.43,735.32,29,20,-2.6,2,4.0,0
CUST_005747,60,Yes,No,33,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,62.34,2016.58,2,13,-3.3,2,,0
CUST_005748,26,Yes,Yes,8,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,94.81,787.68,25,15,-11.6,2,4.0,1
CUST_005749,64,No,No,2,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,41.04,84.41,2,12,-35.6,3,2.0,1
CUST_005750,50,Yes,Yes,42,Two year,Credit card,Yes,Fiber optic,No,No,No,60.88,2462.83,11,20,17.9,9,2.0,0
CUST_005751,50,No,No,34,Month-to-month,Credit card,Yes,DSL,Yes,Yes,Yes,40.71,1443.3,28,16,-31.7,0,4.0,0
CUST_005752,36,Yes,Yes,41,Two year,Credit card,Yes,Fiber optic,No,No,No,46.56,1890.08,3,13,-8.7,1,3.0,0
CUST_005753,20,No,No,8,Month-to-month,Electronic check,No,Fiber optic,No,Yes,Yes,25.32,208.81,12,16,7.7,1,3.0,0
CUST_005754,27,Yes,Yes,29,Month-to-month,Electronic check,No,Fiber optic,No,No,No,89.87,2533.46,22,11,26.4,2,3.0,1
CUST_005755,57,No,No,5,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,18.5,88.56,18,18,-15.3,1,3.0,0
CUST_005756,64,Yes,No,1,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,80.23,82.99,4,23,43.4,1,2.0,1
CUST_005757,59,No,No,48,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,60.46,2970.22,21,15,14.0,2,4.0,0
CUST_005758,18,Yes,Yes,17,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,88.54,1442.67,10,14,-30.5,8,4.0,1
CUST_005759,46,No,No,72,Two year,Electronic check,No,Fiber optic,No,No,No,48.89,3383.66,1,15,-4.5,1,4.0,0
CUST_005760,67,Yes,Yes,11,Month-to-month,Bank transfer,No,DSL,Yes,No,Yes,64.56,708.53,7,14,-26.5,3,1.0,1
CUST_005761,51,Yes,Yes,72,One year,Electronic check,Yes,Fiber optic,Yes,No,Yes,55.02,3934.22,2,14,-35.3,1,3.0,0
CUST_005762,68,No,No,22,One year,Mailed check,No,DSL,Yes,No,No,18.5,403.77,11,21,-29.1,7,4.0,0
CUST_005763,30,No,No,17,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,78.53,1392.66,21,19,-22.9,3,4.0,0
CUST_005764,71,Yes,Yes,8,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,70.88,563.66,3,14,22.6,3,1.0,1
CUST_005765,18,No,No,41,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,Yes,54.51,2185.97,2,17,69.7,3,5.0,0
CUST_005766,51,Yes,No,42,One year,Credit card,Yes,Fiber optic,No,No,No,51.51,2184.43,16,12,4.9,1,4.0,0
CUST_005767,46,No,No,12,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,113.48,1415.57,8,11,-25.7,0,4.0,0
CUST_005768,65,No,No,31,Two year,Electronic check,No,Fiber optic,No,No,No,82.96,2638.43,19,13,-2.4,2,3.0,0
CUST_005769,64,No,No,14,Two year,Electronic check,Yes,DSL,No,No,No,113.29,1663.83,5,9,-15.1,0,3.0,0
CUST_005770,30,No,No,32,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,44.55,1404.56,46,20,6.7,1,2.0,0
CUST_005771,65,No,No,72,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,77.35,5363.56,3,17,-8.3,0,3.0,0
CUST_005772,66,Yes,Yes,7,Month-to-month,Mailed check,No,Fiber optic,No,Yes,No,81.27,594.35,10,14,-5.7,0,3.0,0
CUST_005773,70,No,No,24,Two year,Credit card,Yes,DSL,Yes,No,No,83.85,2080.89,1,8,17.8,0,4.0,0
CUST_005774,46,Yes,No,11,One year,Bank transfer,Yes,DSL,No,No,Yes,117.47,1279.01,4,10,21.6,1,2.0,0
CUST_005775,56,No,No,19,One year,Electronic check,No,Fiber optic,No,No,No,48.89,911.94,18,14,1.1,3,5.0,0
CUST_005776,41,No,No,49,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,43.84,2191.92,29,18,22.1,1,3.0,0
CUST_005777,43,Yes,No,10,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,59.21,586.66,26,14,27.8,3,,1
CUST_005778,34,No,No,1,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,64.3,62.72,9,12,0.0,3,3.0,0
CUST_005779,24,No,No,38,Month-to-month,Mailed check,No,DSL,No,No,Yes,32.77,1185.11,7,7,-25.4,0,3.0,0
CUST_005780,30,No,No,19,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,35.96,691.7,4,17,-32.0,0,3.0,0
CUST_005781,22,Yes,No,14,One year,Mailed check,No,DSL,No,Yes,Yes,54.08,773.62,11,19,13.5,0,5.0,0
CUST_005782,43,Yes,Yes,4,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,No,86.88,362.05,16,11,27.6,5,4.0,1
CUST_005783,66,No,No,2,One year,Bank transfer,Yes,DSL,Yes,No,No,103.95,201.55,47,20,-0.8,6,5.0,0
CUST_005784,20,Yes,Yes,7,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,Yes,74.05,533.19,22,19,19.9,0,3.0,0
CUST_005785,24,Yes,Yes,30,One year,Bank transfer,Yes,DSL,No,No,Yes,18.5,529.41,29,15,14.3,0,4.0,0
CUST_005786,66,No,No,12,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,101.42,1180.87,20,19,17.9,1,1.0,1
CUST_005787,56,Yes,Yes,20,Two year,Credit card,No,DSL,No,No,Yes,96.55,2013.54,5,14,-30.1,1,4.0,0
CUST_005788,70,No,No,2,Month-to-month,Credit card,Yes,DSL,Yes,No,No,63.98,125.0,9,16,-18.4,0,3.0,0
CUST_005789,18,No,No,3,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,31.47,95.2,4,20,-44.5,0,4.0,0
CUST_005790,66,No,No,1,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,68.27,68.84,12,14,-6.3,2,3.0,1
CUST_005791,34,Yes,Yes,26,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,65.16,1666.91,6,20,-0.3,0,4.0,0
CUST_005792,60,Yes,No,7,Month-to-month,Credit card,No,DSL,No,No,Yes,30.92,216.62,4,13,-36.3,0,1.0,0
CUST_005793,42,Yes,No,72,One year,Bank transfer,Yes,DSL,Yes,No,Yes,79.9,5654.07,8,14,-5.5,0,5.0,0
CUST_005794,20,No,No,8,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,49.73,401.1,14,22,8.7,3,1.0,1
CUST_005795,32,Yes,No,10,Month-to-month,Bank transfer,Yes,DSL,Yes,No,Yes,104.57,1013.22,11,21,17.6,1,2.0,1
CUST_005796,46,No,No,15,Month-to-month,Electronic check,No,Fiber optic,No,Yes,Yes,55.34,868.74,7,11,-0.4,0,5.0,0
CUST_005797,70,No,No,9,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,69.39,626.1,11,11,2.1,0,4.0,0
CUST_005798,60,No,No,40,Two year,Electronic check,No,Fiber optic,No,No,No,45.61,1810.45,2,20,24.1,6,3.0,0
CUST_005799,49,Yes,No,50,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,102.28,4941.74,33,16,14.1,0,4.0,0
CUST_005800,43,Yes,Yes,1,One year,Mailed check,Yes,Fiber optic,Yes,No,No,71.74,72.23,3,20,-33.5,0,3.0,0
CUST_005801,33,No,No,25,One year,Electronic check,Yes,DSL,Yes,No,Yes,64.54,1553.75,44,14,-38.1,1,3.0,0
CUST_005802,42,Yes,No,27,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,80.71,2223.03,8,15,-15.0,1,3.0,0
CUST_005803,71,Yes,Yes,72,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,54.12,3948.98,8,13,-9.8,6,2.0,0
CUST_005804,45,Yes,No,11,One year,Electronic check,Yes,DSL,No,No,Yes,75.82,838.02,40,8,22.1,1,4.0,0
CUST_005805,26,No,No,5,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,73.48,363.66,8,18,36.5,0,2.0,1
CUST_005806,73,No,No,17,Two year,Credit card,Yes,DSL,No,No,Yes,90.8,1537.31,1,14,5.7,0,3.0,0
CUST_005807,73,No,No,14,Two year,Electronic check,No,DSL,Yes,No,Yes,62.95,883.73,5,15,17.6,5,2.0,0
CUST_005808,18,No,No,37,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,32.9,1183.43,11,10,-12.5,2,3.0,0
CUST_005809,46,Yes,Yes,56,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,97.16,5337.07,6,22,-27.5,0,2.0,0
CUST_005810,74,No,No,2,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,105.14,217.67,5,13,-7.7,1,5.0,1
CUST_005811,39,Yes,Yes,44,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,66.36,,2,19,-23.6,0,2.0,0
CUST_005812,33,No,No,57,Month-to-month,Electronic check,No,Fiber optic,No,No,No,57.62,3381.54,24,18,5.7,0,4.0,0
CUST_005813,58,Yes,No,61,Two year,Bank transfer,No,Fiber optic,Yes,Yes,No,70.89,4270.85,11,16,33.0,5,3.0,0
CUST_005814,68,Yes,Yes,34,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,83.39,2806.86,34,15,-35.1,0,5.0,0
CUST_005815,61,No,No,32,Two year,Electronic check,No,Fiber optic,Yes,No,No,103.46,3269.25,11,13,-39.4,1,,0
CUST_005816,68,Yes,Yes,1,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,75.27,76.02,11,16,-4.3,2,2.0,1
CUST_005817,71,No,No,60,One year,Electronic check,Yes,Fiber optic,No,No,No,107.19,6404.56,5,16,10.2,4,4.0,0
CUST_005818,58,Yes,Yes,10,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,69.07,686.19,9,22,-26.5,0,3.0,0
CUST_005819,24,Yes,Yes,1,Two year,Mailed check,Yes,Fiber optic,Yes,No,Yes,18.5,17.8,1,19,2.7,1,5.0,0
CUST_005820,31,Yes,No,12,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,37.22,466.4,5,10,-14.8,0,1.0,0
CUST_005821,46,No,No,31,Two year,Credit card,Yes,Fiber optic,No,No,No,78.51,2503.38,4,24,19.7,1,4.0,0
